date,appliances,t1,rh_1,t2,rh_2,t3,rh_3,t4,rh_4,t5,rh_5,t6,rh_6,t7,rh_7,t8,rh_8,t9,rh_9,t_out,press_mm_hg,rh_out,windspeed,visibility,tdewpoint,rv1,rv2,month,week,weekday,hour,log_appliances,house_temp,house_hum,t1rh1,t2rh2,t3rh3,t4rh4,t5rh5,t6rh6,t7rh7,t8rh8,t9rh9,t_rh,weekday_avg,hour_avg,low_temp,high_temp
2016-01-12 03:00:00,35.0,20.462222222222234,46.24,19.792222222222218,44.56,20.23,45.427777777777784,20.416666666666664,46.108888888888885,18.655555555555548,50.050000000000004,4.0108333333333315,93.73750000000001,17.8788888888889,46.110000000000014,19.2,54.93000000000001,17.02222222222223,48.083333333333336,4.841666666666666,739.1916666666666,92.41666666666667,4.833333333333333,40.0,3.6833333333333336,24.223557877121493,24.223557877121493,1.0,2.0,1.0,3.0,3.4842645656233944,19.207222222222224,47.68875,946.1681740740746,881.9411555555553,919.0041111111112,941.3766444444442,933.7124444444443,376.06661249999985,824.3971592592601,1054.656,818.4905925925932,915.966778240741,20.897249671256265,20.62093783876261,0,1
2016-01-12 04:00:00,45.0,20.22944444444445,46.483611111111095,19.599999999999998,44.65111111111111,20.284999999999997,45.525,19.951111111111118,46.39666666666668,18.522222222222215,50.0,4.696666666666666,94.7288888888889,17.89,45.788333333333334,19.099999999999998,54.47666666666666,17.055555555555532,48.82749999999999,4.941666666666667,739.7249999999999,92.16666666666667,5.583333333333333,40.0,3.716666666666667,28.191145427990705,28.191145427990705,1.0,2.0,1.0,4.0,3.793647564017665,19.079166666666662,47.76861111111111,940.3395453703703,875.1613703703706,923.47475,925.6577037037042,926.1111111111109,444.88089629629627,819.1532833333334,1040.5043333333333,832.7866944444435,911.3849639178239,20.897249671256265,20.542724870912085,0,1
2016-01-12 05:00:00,43.333333333333336,20.03888888888888,46.33888888888888,19.414444444444452,44.77,20.323333333333334,45.59,19.65444444444445,46.638888888888886,18.422083333333333,49.92916666666667,4.798888888888886,94.24,17.89,45.61444444444445,19.069444444444446,54.07749999999999,17.099999999999998,49.42222222222222,4.958333333333333,740.0666666666666,92.66666666666667,4.583333333333333,40.0,3.808333333333333,27.52780845815626,27.52780845815626,1.0,2.0,1.0,5.0,3.76326063788534,18.98907986111111,47.79763888888889,928.5830555555552,869.1848000000003,926.5407666666666,916.6608259259261,919.8011979166668,452.2596740740737,816.0424111111114,1031.2298750000002,845.12,907.6335360785591,20.897249671256265,20.468449985693283,0,1
2016-01-12 06:00:00,40.0,19.896111111111118,46.51333333333333,19.263,45.06611111111112,20.301111111111098,45.54888888888888,19.416111111111118,46.715,18.31777777777778,50.065,4.992361111111112,95.86333333333333,17.89,45.83986111111111,19.00555555555555,53.79027777777778,17.138888888888886,49.915555555555564,4.983333333333333,740.6333333333332,94.16666666666667,4.416666666666667,35.41666666666666,4.1000000000000005,30.08716150264566,30.08716150264566,1.0,2.0,1.0,6.0,3.607920789744957,18.903569444444443,47.931753472222226,925.432716666667,868.1042083333333,924.6935111111103,907.0217388888892,917.0753314814818,478.59206203703707,820.0751152777779,1022.3143148148146,855.5004444444445,906.0800968156829,20.897249671256265,20.403720343824844,0,1
2016-01-12 07:00:00,56.666666666666664,19.80666666666666,47.21194444444445,19.162499999999998,45.219166666666666,20.14444444444445,45.29,19.24944444444445,46.42166666666668,18.218333333333334,51.02833333333334,4.9611111111111095,96.06388888888888,17.867777777777786,45.28555555555554,18.940972222222232,53.362222222222215,17.191666666666666,49.70583333333332,5.1000000000000005,741.3916666666668,92.16666666666667,5.0,33.58333333333333,3.9749999999999996,18.178212000445154,18.178212000445154,1.0,2.0,1.0,7.0,4.022071898042957,18.822725694444447,47.94059027777778,935.1061768518517,866.5191875,912.3418888888891,893.6062462962968,929.616805555556,476.58522222222217,809.166737037037,1010.7621606481488,854.5320416666664,902.376896346933,20.897249671256265,20.361489762985546,0,1
2016-01-12 08:00:00,86.66666666666667,19.856666666666666,48.59888888888887,19.0537037037037,45.086851851851854,20.13055555555555,45.23749999999999,19.14444444444445,45.59611111111112,18.047222222222217,52.29222222222223,4.916666666666667,95.39722222222224,17.90444444444445,44.3388888888889,18.745,51.240277777777756,17.088888888888885,47.920000000000016,4.9750000000000005,742.0083333333333,91.0,5.0,40.0,3.633333333333333,28.277873057716835,28.277873057716835,1.0,2.0,1.0,8.0,4.404161024233049,18.74636574074074,47.538842592592594,965.0119,859.0717201646089,910.6572361111108,872.9188333333337,943.7215555555555,469.1867481481482,793.8770333333338,960.518069444444,818.9068148148149,891.1850203864454,20.897249671256265,20.408512960334164,0,1
2016-01-12 09:00:00,43.333333333333336,19.78111111111112,46.295555555555545,18.987777777777765,44.743611111111115,20.07222222222222,45.079999999999984,19.066666666666666,44.884444444444455,17.951111111111118,51.949999999999996,4.144583333333331,94.91722222222222,17.771111111111118,42.386666666666684,18.63333333333333,49.94722222222223,17.022222222222215,46.48222222222222,5.008333333333333,742.5083333333333,91.0,5.0,35.41666666666666,3.608333333333333,27.40902723938537,27.40902723938537,1.0,2.0,1.0,9.0,3.734944131752773,18.66069444444444,46.47121527777778,915.7958037037039,849.5847629629626,904.8600740740735,855.8033703703704,932.5335777777781,393.4099717592591,753.2807888888893,930.6931666666669,791.2342222222219,867.1943268952547,20.897249671256265,20.498713775029163,0,1
2016-01-12 10:00:00,230.0,19.78333333333333,47.156666666666645,18.96222222222222,44.37444444444444,19.926666666666666,44.86944444444443,19.564444444444447,45.10555555555555,18.022222222222215,49.640000000000015,5.018888888888888,96.44,17.7,41.45666666666667,18.522222222222215,49.25111111111112,17.011111111111102,45.539999999999985,5.758333333333333,743.0083333333333,88.91666666666667,5.0,33.58333333333333,4.0249999999999995,22.642799909226596,22.642799909226596,1.0,2.0,1.0,10.0,4.997541573679072,18.686527777777773,45.9242361111111,932.9686999999996,841.446174074074,894.0984629629626,882.4848296296296,894.6218148148149,484.0355999999999,733.7829999999999,912.2444444444442,774.6828888888881,858.1663582754627,20.897249671256265,20.603845533327604,0,1
2016-01-12 11:00:00,55.0,19.981666666666666,46.1561111111111,19.097222222222218,44.40027777777778,19.94194444444445,44.77,20.14444444444443,44.42888888888888,18.088888888888885,49.188333333333354,5.967500000000001,94.49027777777776,17.781666666666663,40.820000000000014,18.487777777777783,48.523888888888884,17.09166666666667,45.21527777777778,6.6499999999999995,743.3833333333333,83.91666666666667,5.833333333333333,35.0,4.116666666666667,33.49166038678959,33.49166038678959,1.0,2.0,1.0,11.0,4.003183783825123,18.826909722222222,45.437847222222224,922.2648333333332,847.9195694444443,892.801891666667,895.0029629629624,889.7607592592594,563.3988763888888,725.8357555555558,897.0980666666669,772.8042083333335,855.452804933449,20.897249671256265,20.700072372268725,0,1
2016-01-12 12:00:00,186.66666666666666,20.072222222222212,45.48500000000001,19.2,43.94711111111112,19.963333333333313,44.76,19.992777777777764,43.88694444444445,17.985,49.64077777777777,6.873333333333334,84.51388888888889,17.951111111111118,39.9725,18.563888888888897,47.45231481481482,17.099999999999998,44.935555555555545,7.208333333333333,743.5,80.16666666666667,7.0,33.0,4.041666666666666,17.220206931233406,17.220206931233406,1.0,2.0,1.0,12.0,5.056125171206528,18.85354166666666,45.010025462962965,912.9818888888886,843.7845333333335,893.558799999999,877.4172018518515,892.7443922222219,580.2927407407407,717.5403618055558,880.9000879629634,768.398,848.598503037953,20.897249671256265,20.806290369550283,0,1
2016-01-12 13:00:00,151.66666666666666,20.072222222222234,45.75666666666664,19.116666666666664,43.70751157407408,19.89,44.82666666666666,19.803888888888903,43.87388888888888,17.828888888888898,50.847777777777765,7.529444444444445,79.57166666666667,17.9175,39.58583333333333,18.5,47.232718253968265,17.122222222222234,44.450555555555574,7.291666666666665,743.5,79.83333333333333,7.416666666666667,40.0,4.016666666666667,27.949504090550665,27.949504090550665,1.0,2.0,1.0,13.0,4.827677381172941,18.781423611111112,45.035202339616404,918.4837407407408,835.5428043981483,891.6024000000001,868.892368518519,906.5534481481485,599.0683055555556,709.2790541666667,873.8052876984129,761.0954629629637,845.8289306681962,20.897249671256265,20.9048865005461,0,1
2016-01-12 14:00:00,136.66666666666666,20.0,44.26805555555555,19.07222222222222,43.29483333333334,19.899166666666666,44.9,19.644444444444446,43.29222222222224,17.764999999999997,51.0,7.3075,77.30722222222222,18.10185185185185,39.16527777777778,18.487777777777783,46.9191111111111,17.099999999999998,44.115,6.958333333333333,743.625,78.91666666666667,6.75,40.0,3.483333333333333,18.29184678887638,18.29184678887638,1.0,2.0,1.0,14.0,4.6238915501503275,18.75880787037037,44.6193125,885.3611111111109,825.730983333333,893.4725833333333,850.4611111111116,906.0149999999999,564.7477203703703,708.9667206790124,867.429925925926,754.3665000000001,837.0066663020834,20.897249671256265,20.991224010312948,0,1
2016-01-12 15:00:00,36.666666666666664,19.99888888888888,43.9411111111111,19.032222222222217,43.038333333333334,19.89,44.82777777777778,19.488611111111098,43.06638888888889,17.7,51.0,6.7555555555555555,79.61666666666666,18.138472222222216,38.93305555555555,18.532916666666665,46.72097222222221,17.122222222222234,43.77,6.6499999999999995,743.8416666666667,78.5,4.583333333333333,40.0,3.15,27.433101380787168,27.433101380787168,1.0,2.0,1.0,15.0,3.5822290097737475,18.737916666666663,44.412204861111114,878.7730370370364,819.1100851851849,891.6245,839.3045726851846,902.6999999999999,537.647037037037,706.1614393518515,865.8364447916665,749.4401111111116,832.1877104510271,20.897249671256265,21.060606644442675,0,1
2016-01-12 16:00:00,40.0,20.099999999999998,43.451111111111096,19.101925990675984,42.58479166666667,19.862222222222215,44.73,19.415555555555546,42.66888888888889,17.64444444444445,50.98777777777778,6.472222222222221,74.96555555555555,18.37067724867725,38.052502645502656,18.71960227272727,45.81750526094277,17.166666666666668,43.57333333333333,6.383333333333333,744.025,79.08333333333333,5.25,35.41666666666666,3.0,27.28417455800809,27.28417455800809,1.0,2.0,1.0,16.0,3.6781230339243414,18.79763680012117,43.98323883552789,873.3673333333331,813.457043221882,888.4376999999996,828.4525111111107,899.652555555556,485.1366,699.0646576975729,857.6900523792611,748.0158888888888,826.7872434198521,20.897249671256265,21.096254850800154,0,1
2016-01-12 17:00:00,218.33333333333334,20.022222222222215,42.94263888888887,18.945370370370366,42.54333333333334,19.828888888888883,44.62055555555556,19.318888888888882,42.99555555555556,17.588888888888885,50.81666666666666,5.976111111111112,79.17916666666666,18.0706228956229,38.19957491582492,18.5560606060606,45.9375,17.09444444444445,43.08916666666667,6.041666666666667,744.4083333333333,79.16666666666667,7.0,33.58333333333333,2.633333333333333,25.610317351917427,25.610317351917427,1.0,2.0,1.0,17.0,5.137925037073928,18.678173400673398,43.89312394781145,859.8090370370365,805.9937784511782,884.7748499999997,830.7116000000001,893.8089999999999,472.763362037037,690.2838467673369,852.4141767676765,736.5862500000003,819.844584306694,20.897249671256265,21.084182100200305,0,1
2016-01-12 18:00:00,58.333333333333336,20.03888888888888,43.97,19.014166666666686,43.342499999999994,19.823333333333334,44.41000000000002,20.152777777777764,43.246944444444445,17.516666666666666,50.92694444444445,5.014444444444443,85.91777777777776,18.17972222222222,39.26333333333335,18.65444444444445,46.74791666666667,17.011111111111102,42.79444444444445,5.1499999999999995,744.8249999999999,87.5,6.583333333333333,40.0,3.225,21.958505073174212,21.958505073174212,1.0,2.0,1.0,18.0,3.9848813061572557,18.798888888888886,44.33776041666667,881.1187777777774,824.1111930555562,880.352677777778,871.5807851851847,892.0672777777778,430.66389999999984,713.8000787037039,872.0733009259261,727.981407407407,833.5001296332465,20.897249671256265,21.08396865126022,0,1
2016-01-12 19:00:00,55.0,20.088888888888885,43.94055555555557,19.37,42.839722222222214,19.789999999999996,44.15111111111111,19.777222222222232,42.545,17.5,51.009444444444455,4.854444444444445,90.695,17.985,39.025,18.555555555555546,46.83194444444445,16.945,42.82055555555555,4.675,745.0833333333331,91.83333333333333,6.416666666666667,40.0,3.4,18.960386536006506,18.960386536006506,1.0,2.0,1.0,19.0,4.003183783825123,18.751458333333336,44.14541666666667,882.7192777777777,829.8008972222223,873.750488888889,841.4228277777784,892.6652777777778,440.2701703703705,701.8671666666665,868.979472222222,725.5935296296294,827.7910076967593,20.897249671256265,21.1114715703003,0,1
2016-01-12 20:00:00,51.666666666666664,20.01555555555557,43.285833333333336,19.297777777777785,42.46333333333333,19.789999999999996,44.29,19.532777777777763,42.49444444444445,17.481666666666666,50.777222222222214,4.46888888888889,92.68430555555555,17.80666666666666,38.94444444444445,18.426666666666666,47.387777777777785,16.89,42.87861111111112,4.583333333333333,745.4916666666667,92.16666666666667,6.583333333333333,40.0,3.4,24.327161913970485,24.327161913970485,1.0,2.0,1.0,20.0,3.9424099315604715,18.65513888888889,44.065208333333324,866.4031666666671,819.4504222222223,876.4991,830.0349259259256,887.6739055555554,414.23271481481487,693.4716666666667,873.197888888889,724.2197416666668,822.0441430266204,20.897249671256265,21.15393193877668,0,1
2016-01-12 21:00:00,41.666666666666664,19.84555555555555,42.71555555555555,19.107407407407397,42.26717171717172,19.765,44.16722222222222,19.32888888888888,42.50388888888888,17.39,50.43722222222223,4.45111111111111,94.09666666666668,17.696590909090915,39.04204545454545,18.323333333333334,47.346388888888896,16.856666666666666,42.851111111111116,4.95,746.025,89.75,6.416666666666667,35.41666666666666,3.4416666666666664,31.4988408528734,31.4988408528734,1.0,2.0,1.0,21.0,3.6801934539241006,18.539180345117842,43.91632575757577,847.7168814814812,807.621818181818,872.9684277777777,821.5500166666662,877.1032944444447,418.87849629629613,690.9135263429754,867.5442305555557,722.3289333333333,814.1736713807703,20.897249671256265,21.168460940290597,0,1
2016-01-12 22:00:00,46.666666666666664,19.676666666666666,42.79777777777779,18.9484375,42.18373511904762,19.735,44.23333333333333,19.220000000000002,43.04111111111109,17.39,50.427777777777784,5.07375,94.00166666666667,17.83631313131315,40.64569865319865,18.533487633689848,48.989318738859176,16.902222222222235,44.39555555555557,5.383333333333333,746.3666666666668,86.33333333333333,6.583333333333333,33.58333333333333,3.25,34.74765651044436,34.74765651044436,1.0,2.0,1.0,22.0,3.8376418216567427,18.53026589423649,44.58928850833262,842.1146370370371,799.3048862723213,872.9489666666667,827.244233333333,876.9390555555557,476.8592384259259,724.9845078053268,908.0077204000855,750.3941518518526,826.2527762840956,20.897249671256265,21.10138523511274,0,1
2016-01-12 23:00:00,43.333333333333336,19.522222222222215,43.087500000000006,18.807196969696964,42.834652777777784,19.806666666666665,44.604444444444454,19.099999999999984,43.48777777777779,17.312222222222232,51.04888888888888,5.601111111111112,86.85777777777777,17.817893518518513,41.85309722222223,18.6454365079365,51.024166666666666,17.0,46.091111111111104,5.708333333333333,746.9333333333334,82.33333333333333,6.833333333333333,40.0,2.8166666666666664,24.508598829076316,24.508598829076316,1.0,2.0,1.0,23.0,3.7632606378853395,18.50145476340788,45.50395486111112,841.1618055555555,805.5956571338384,883.4690666666667,830.6154814814809,883.7647703703709,486.1500222222223,745.7255516313015,951.3809674036278,783.5488888888887,841.8872084843073,20.897249671256265,21.005896747983574,0,1
2016-01-13 00:00:00,31.666666666666668,19.396111111111118,43.28555555555554,18.68525733525733,43.28105820105821,19.878888888888884,44.81972222222222,18.938888888888883,43.66111111111112,17.289999999999996,51.53,5.771111111111112,83.70944444444446,17.85488095238095,42.96076190476192,18.77607142857143,52.017919973544984,17.0,47.04611111111112,5.708333333333333,747.7333333333332,83.33333333333333,8.0,34.58333333333332,3.033333333333333,33.95518598263152,33.95518598263152,1.0,2.0,2.0,0.0,3.3991269616623963,18.477512325637324,46.07528000992064,839.5709222222223,808.715829195202,890.9672749999995,826.8899037037036,890.9537,482.5719111111112,767.0692779251702,976.7045623866217,799.783888888889,851.3564265789122,20.716768687366283,20.901866718679468,0,1
2016-01-13 01:00:00,48.333333333333336,19.29555555555555,43.567777777777785,18.564814814814817,43.555972222222216,19.83444444444445,44.818888888888885,18.84,43.875,17.289999999999996,51.825555555555546,5.448888888888888,88.2088888888889,17.89,43.845092592592586,18.708571428571435,53.000486111111094,17.027777777777768,48.07833333333335,5.3,748.4916666666667,89.25,8.0,24.5,3.666666666666666,23.773737591303263,23.773737591303263,1.0,2.0,2.0,1.0,3.8680287477890687,18.4313955026455,46.57088831018518,840.6639148148146,808.6065972222223,888.9609592592593,826.6031944444443,896.0638555555555,480.55483703703703,784.3887064814813,991.5572902777777,818.6744629629626,858.3654778690038,20.716768687366283,20.798541083535728,0,1
2016-01-13 02:00:00,45.0,19.215,43.795555555555545,18.497179487179483,43.79469551282052,19.902222222222218,44.97777777777778,18.755,44.061111111111124,17.255000000000003,52.06722222222222,5.52888888888889,87.70555555555556,17.9965625,44.69721064814815,18.725833333333334,54.86535714285716,17.088888888888885,49.14291666666666,5.383333333333333,749.3583333333332,90.16666666666667,8.0,22.25,3.858333333333333,19.77263285079971,19.77263285079971,1.0,2.0,2.0,2.0,3.8004512297710416,18.42946080395299,47.175230829644896,841.5310666666666,810.0781538708087,895.1579999999999,826.3645777777779,898.4193555555556,484.8070555555557,804.3962063151042,1027.401362367725,839.8017638888887,869.413795990086,20.716768687366283,20.705628630035733,0,1
2016-01-13 03:00:00,31.666666666666668,19.099999999999998,44.01888888888888,18.41039562289563,43.802407407407394,19.862222222222215,44.99402777777777,18.688888888888883,44.163333333333355,17.2,52.295555555555545,5.714444444444445,84.20666666666668,18.022222222222215,44.7334259259259,18.724166666666665,54.482870370370364,17.099999999999998,49.638888888888886,5.458333333333333,750.5,89.0,8.0,24.0,3.758333333333333,19.71655945914487,19.71655945914487,1.0,2.0,2.0,3.0,3.36874003553007,18.38848695286195,47.26617476851851,840.7607777777779,806.4193446221476,893.6830643518515,825.3640370370372,899.4835555555554,481.15239629629633,806.1963991769541,1020.1471712962963,848.8249999999999,869.1534992120274,20.716768687366283,20.62093783876261,0,1
2016-01-13 04:00:00,45.0,19.0111111111111,44.09222222222221,18.310098039215678,43.910185185185206,19.8511111111111,45.04,18.594444444444434,44.17861111111111,17.2,52.51888888888889,5.746111111111108,80.15777777777778,18.0175925925926,44.77787037037036,18.71492424242425,54.021538461538476,17.166666666666668,49.88555555555556,5.316666666666666,751.4916666666667,89.41666666666667,8.0,23.166666666666668,3.6583333333333337,32.49722371886795,32.49722371886795,1.0,2.0,2.0,4.0,3.8004512297710416,18.358243525945728,47.303108974358985,838.2417777777772,803.9997298474946,894.0949333333328,821.4766111111107,903.3248888888887,460.61548148148125,806.7899053497946,1011.0097090034969,856.371888888889,868.402069208214,20.716768687366283,20.542724870912085,0,1
2016-01-13 05:00:00,41.666666666666664,18.902222222222218,44.22,18.234687500000003,43.996874999999996,19.908333333333335,45.085,18.511111111111116,44.199999999999996,17.177777777777784,52.705555555555556,5.462777777777778,78.88555555555553,18.002083333333335,44.97989691558441,18.7,53.613903769841265,17.2,50.13111111111112,5.116666666666667,752.275,90.0,7.583333333333333,22.416666666666668,3.516666666666666,27.70479006964403,27.70479006964403,1.0,2.0,2.0,5.0,3.684926699677717,18.329526909722222,47.36654279401154,835.8560222222219,802.2691464843751,897.5673,818.1911111111112,905.3644444444448,430.96355185185183,809.7316692201028,1002.5800004960315,862.2551111111112,868.2061866075692,20.716768687366283,20.468449985693283,0,1
2016-01-13 06:00:00,66.66666666666667,18.86916666666667,44.749722222222225,18.19242424242425,44.2196148989899,19.79361111111112,44.77611111111111,18.41444444444443,44.13888888888888,17.696111111111115,63.56388888888889,5.565,78.9711111111111,18.0362433862434,45.504543650793664,18.675324675324664,53.27633131574308,17.2,50.30333333333335,5.041666666666666,753.2583333333332,89.58333333333333,6.583333333333333,30.083333333333332,3.4,21.427529838789876,21.427529838789876,1.0,2.0,2.0,6.0,3.9052193396747703,18.359665704665705,48.81655428874638,844.3920097222222,804.4601261478424,886.2996055555559,812.7937148148143,1136.6358814814819,439.469011111111,820.7357236709507,994.9543233044006,865.2173333333336,896.4152084146489,20.716768687366283,20.403720343824844,0,1
