,predicted_temp,date,log_appliances,t_rh,low_temp,high_temp,hour_f,house_hum,t_out,t6rh6,rh_out,tdewpoint,press_mm_hg,visibility,windspeed,log_appliances,t_rh,low_temp,high_temp,hour_f,house_hum,t_out,t6rh6,rh_out,tdewpoint,press_mm_hg,visibility,windspeed,hour,day_of_week,month
10,21.288063903561,2016-04-17 02:00:00,3.8680287477890687,875.572256836971,0.0,1.0,2.0,40.853680555555556,3.025,78.20907997685175,95.25,2.2916666666666665,751.2416666666667,50.41666666666666,1.0,-0.7101452079845959,0.481749203781696,-0.2119394496277886,0.21193944962778866,-1.371944531802462,-0.21593213523916985,-0.6504123591214863,-0.8812261546922727,1.03524478369105,-0.12612042177878782,-0.4827792827441246,0.9373456537919945,-1.278483159826839,2,Sunday,4
11,21.021277837929027,2016-04-17 03:00:00,4.063957636089775,868.7952930813904,0.0,1.0,3.0,40.736949900793654,1.5916666666666666,37.161259259259275,97.0,1.1333333333333329,751.4666666666667,63.75,1.0,-0.3791716811916917,0.4039375989902479,-0.2119394496277886,0.21193944962778866,-1.2274996082977956,-0.2470406309342803,-0.9965091955732304,-1.01988427636937,1.1781893331413853,-0.4409506328667405,-0.4547521873286305,2.0218703233233866,-1.278483159826839,3,Sunday,4
12,21.009627265616565,2016-04-17 04:00:00,3.8680287477890687,859.9691793793105,0.0,1.0,4.0,40.53585218253968,1.0916666666666666,43.03877893518524,97.83333333333333,0.775,751.7416666666667,54.916666666666664,1.0,-0.7101452079845959,0.3025981059665339,-0.2119394496277886,0.21193944962778866,-1.0830546847931293,-0.3006327872993803,-1.11724065014942,-1.0000302177582927,1.246258166212973,-0.5383441514047402,-0.4204968484874772,1.3033727297588396,-1.278483159826839,4,Sunday,4
13,20.943580146969303,2016-04-17 05:00:00,3.9424099315604715,850.3743735533675,0.0,1.0,5.0,40.324063492063495,1.175,72.16825555555562,98.58333333333333,0.9333333333333335,751.9250000000001,53.33333333333332,1.0,-0.5844965456899935,0.19243265932914078,-0.2119394496277886,0.21193944962778866,-0.9386097612884631,-0.3570740672646986,-1.0971187410533885,-0.9016318510969803,1.3075201159774024,-0.4953098060042286,-0.39765995592669895,1.1745854252519863,-1.278483159826839,5,Sunday,4
14,20.933669234863824,2016-04-17 06:00:00,3.8984156739213947,844.1960936692323,0.0,1.0,6.0,40.19826488095239,1.7416666666666665,115.61591666666664,97.58333333333333,1.4000000000000001,752.2666666666668,47.08333333333332,1.0,-0.6588139918600203,0.1214950108520613,-0.2119394496277886,0.21193944962778866,-0.7941648377837968,-0.39059915594155936,-0.9602897592003735,-0.7548671513976424,1.2258375162914967,-0.3684717353500894,-0.35510029251798614,0.6662144864091466,-1.278483159826839,6,Sunday,4
15,20.913419375607063,2016-04-17 07:00:00,4.132901281975165,843.9364094589118,0.0,1.0,7.0,40.21417559523809,2.3833333333333333,157.36670555555563,96.16666666666667,1.8166666666666664,752.7916666666666,23.25,1.4166666666666667,-0.2627083978721459,0.1185133739608514,-0.2119394496277886,0.21193944962778866,-0.6497199142791305,-0.38635898108883976,-0.8053510591609299,-0.6138344274998482,1.1101205000697976,-0.25522345798032237,-0.2897037365485234,-1.2723733603782141,-1.1198680601394413,7,Sunday,4
16,21.239886755391602,2016-04-17 08:00:00,4.665944038252743,850.2654182759135,0.0,1.0,8.0,40.11154910714286,3.741666666666667,314.81557407407405,92.5,2.608333333333333,753.4916666666667,31.25,2.4166666666666665,0.6377358526246524,0.1911816588376282,-0.2119394496277886,0.21193944962778866,-0.5052749907744642,-0.41370874340814456,-0.4773639408956141,-0.08197758376720737,0.8106176345548091,-0.04005173097776485,-0.2025083285892114,-0.6216585586593796,-0.7391918208896874,8,Sunday,4
17,21.431666822404026,2016-04-17 09:00:00,4.526055756463072,838.2000358357615,0.0,1.0,9.0,39.36687003968253,5.25,284.03304814814805,85.25,2.983333333333333,754.0666666666666,40.0,3.4166666666666665,0.4014291069350223,0.05264959581490739,-0.2119394496277886,0.21193944962778866,-0.360830067269798,-0.6121642871689524,-0.11315738625744172,-0.18595989393004986,0.21841878683199184,0.06187171865502558,-0.1308835291940754,0.09006075572059595,-0.35851558163993347,9,Sunday,4
18,21.36849119717457,2016-04-17 10:00:00,5.984149180251822,919.0017937641132,0.0,1.0,10.0,42.54690476190476,7.05,385.2773773148148,79.16666666666667,3.683333333333333,754.5916666666666,40.0,4.0,2.8645182769416273,0.9803975787073613,-0.2119394496277886,0.21193944962778866,-0.2163851437651317,0.23530886946101556,0.3214758502168415,0.15603995569147117,-0.2784836945906015,0.2521288246362344,-0.06548697322459845,0.09006075572059595,-0.13645444207757693,10,Sunday,4
19,21.827418309821404,2016-04-17 11:00:00,4.720694716081415,981.5296268835119,0.0,1.0,11.0,44.93897470238095,7.933333333333333,373.9459148148146,74.66666666666667,3.708333333333334,755.2083333333334,40.0,4.0,0.73022361740718,1.6983283829182867,-0.2119394496277886,0.21193944962778866,-0.07194022026046544,0.8727909224614885,0.5347680866347767,0.11776266645572123,-0.6460553931771778,0.25892372127842067,0.011328029025281757,0.09006075572059595,-0.13645444207757693,11,Sunday,4
20,21.85743842671481,2016-04-17 12:00:00,4.86908760772269,909.3287015601703,0.0,1.0,12.0,41.58786309523809,6.991666666666667,330.48232962962976,70.83333333333333,2.058333333333333,755.625,40.0,2.75,0.9808968035997697,0.8693332651252442,-0.2119394496277886,0.21193944962778866,0.07250470324420083,-0.020273896006936742,0.3073905138496195,-0.029055824216241487,-0.9591720253064842,-0.18953945710585743,0.06323005757248319,0.09006075572059595,-0.6122997411397694,12,Sunday,4
21,22.058096002768362,2016-04-17 13:00:00,4.270750474153446,871.5692189844341,0.0,1.0,13.0,39.719315476190474,7.083333333333335,107.93428657407435,74.5,2.8000000000000003,755.9250000000001,40.0,2.6666666666666665,-0.029846191096516064,0.43578720507832236,-0.2119394496277886,0.21193944962778866,0.21694962674886709,-0.5182382540568086,0.32952461385525456,-0.7808154327299232,-0.6596691597914958,0.012042476612328214,0.10059951812648012,0.09006075572059595,-0.644022761077249,13,Sunday,4
22,21.993696745447835,2016-04-17 14:00:00,4.2308657261255185,836.0334058214048,0.0,1.0,14.0,38.002580357142854,8.808333333333332,116.52559259259249,75.08333333333333,4.566666666666667,756.1416666666668,40.0,4.583333333333333,-0.09722163447569378,0.027772827325835504,-0.2119394496277886,0.21193944962778866,0.36139455025353334,-0.9757448719154099,0.7460481321431086,-0.7517942975160307,-0.6120209766413844,0.492215172660141,0.1275885729710311,0.09006075572059595,0.08560669748477945,14,Sunday,4
23,21.92475732881858,2016-04-17 15:00:00,4.552489928159178,827.5933746460164,0.0,1.0,15.0,37.70760317460318,9.35,172.48820370370382,71.0,4.308333333333333,756.3666666666668,40.0,5.25,0.4460831194698239,-0.06913375118523118,-0.2119394496277886,0.21193944962778866,0.5058394737581996,-1.0543557255245872,0.8768405412673145,-0.5627545286523239,-0.9455582586921661,0.422001240690885,0.15561566838652524,0.09006075572059595,0.3393908569846155,15,Sunday,4
24,21.857873779834577,2016-04-17 16:00:00,5.07842009057516,831.4572324059903,0.0,1.0,16.0,37.78029563492063,9.408333333333333,141.33921296296282,68.5,3.8083333333333322,756.7666666666668,40.0,7.416666666666667,1.3345123971086896,-0.024769787641544715,-0.2119394496277886,0.21193944962778866,0.6502843972628659,-1.034983324217794,0.8909258776345367,-0.6679747443116015,-1.1497647579069308,0.2861033078471643,0.20544161579184034,0.09006075572059595,1.1641893753590826,16,Sunday,4
25,21.965811092236287,2016-04-17 17:00:00,5.198248146252966,843.9544857658819,0.0,1.0,17.0,38.150910714285715,9.125,144.18954814814808,66.25,3.0749999999999997,757.125,40.0,7.166666666666665,1.536932339060031,0.11872092213504493,-0.2119394496277886,0.21193944962778866,0.7947293207675321,-0.9362151161195152,0.8225113867080291,-0.6583464104312954,-1.3335506072002188,0.08678633967637438,0.25007736034242534,0.09006075572059595,1.0690203155466433,17,Sunday,4
26,22.10409929086603,2016-04-17 18:00:00,4.799670749174953,871.4902976537404,0.0,1.0,18.0,39.362354662698415,9.008333333333333,153.20174814814808,66.75,3.0583333333333336,757.4666666666667,40.0,5.583333333333333,0.863634144215069,0.43488104774665676,-0.2119394496277886,0.21193944962778866,0.9391742442721984,-0.6133676264782255,0.7943407139735847,-0.627903509874512,-1.292709307357266,0.08225640858158384,0.29263702375113815,0.09006075572059595,0.4662829367345334,18,Sunday,4
27,22.0442337691127,2016-04-17 19:00:00,4.789897616006556,843.6841188940556,0.0,1.0,19.0,38.27645386904761,8.141666666666666,150.40878333333322,67.5,2.383333333333333,757.9083333333333,40.0,4.166666666666667,0.8471248464764084,0.11561662927794818,-0.2119394496277886,0.21193944962778866,1.0836191677768647,-0.9027581060699531,0.5850728593748556,-0.6373380486237634,-1.2314473575928366,-0.10120580075743912,0.34765317401116913,0.09006075572059595,-0.07300840220261781,19,Sunday,4
28,21.901306978346177,2016-04-17 20:00:00,4.491923354355403,816.222919355885,0.0,1.0,20.0,37.36323908730159,6.875,165.93665555555566,74.75,2.625,758.4499999999999,40.0,2.583333333333333,0.3437708330507204,-0.19968681377258415,-0.2119394496277886,0.21193944962778866,1.228064091281531,-1.1461280945670043,0.2792198411151751,-0.5848854321794373,-0.6392485098700194,-0.035521799882974055,0.41512581112253244,0.09006075572059595,-0.6757457810147285,20,Sunday,4
29,21.70423548639365,2016-04-17 21:00:00,4.332197288162125,808.0917669716746,0.0,1.0,21.0,37.28563343253969,5.333333333333333,138.00242222222215,83.75,2.7583333333333333,759.0916666666666,40.0,1.5833333333333333,0.07395304401896689,-0.29304691405321726,-0.2119394496277886,0.21193944962778866,1.3725090147861971,-1.1668098527735435,-0.09303547716141015,-0.6792463082692549,0.09589488730313311,0.00071764887535142,0.495054935085228,0.09006075572059595,-1.0564220202644825,21,Sunday,4
30,21.520155395028354,2016-04-17 22:00:00,3.9727968576927974,822.0024782236156,0.0,1.0,22.0,38.11587450396825,4.7749999999999995,114.3718305555555,87.33333333333333,2.783333333333333,759.6666666666665,40.0,1.0,-0.5331653295654178,-0.13332719216262043,-0.2119394496277886,0.21193944962778866,1.5169539382908634,-0.9455521989968192,-0.22785226810482215,-0.7590696313431198,0.38859086951096194,0.007512545517537424,0.566679734480364,0.09006075572059595,-1.278483159826839,22,Sunday,4
31,21.412202659951504,2016-04-17 23:00:00,4.017376751881842,824.3034864412971,0.0,1.0,23.0,38.45059375,4.925,85.05302592592601,85.41666666666667,2.608333333333333,759.9416666666666,40.0,1.0,-0.4578585949038233,-0.10690752274817722,-0.2119394496277886,0.21193944962778866,1.6613988617955298,-0.8563501616614831,-0.19163283173196513,-0.8581075414853234,0.23203255344630988,-0.04005173097776485,0.6009350733215314,0.09006075572059595,-1.278483159826839,23,Sunday,4
32,21.25981469043068,2016-04-18 00:00:00,4.0288755637963325,824.0581446889774,0.0,1.0,0.0,38.6233097718254,3.9000000000000004,59.792046990740744,87.25,1.9083333333333334,760.125,40.0,1.0,-0.43843418859868344,-0.10972448269644554,-0.2119394496277886,0.21193944962778866,-1.6608343788117943,-0.8103216729805006,-0.4391323136131541,-0.9434382564817553,0.3817839862038035,-0.2303088369589735,0.6237719658823097,0.09006075572059595,-1.278483159826839,0,Monday,4
33,21.179380846587712,2016-04-18 01:00:00,4.1889799880787,820.4551161966175,0.0,1.0,1.0,38.63544642857142,2.8249999999999997,40.79533333333333,90.66666666666667,1.375,760.3416666666667,40.0,1.0,-0.1679772569054115,-0.15109366205334784,-0.2119394496277886,0.21193944962778866,-1.5163894553071282,-0.807087277226388,-0.6987049409519622,-1.0076084995720263,0.6608662017973155,-0.3752666319922755,0.6507610207268606,0.09006075572059595,-1.278483159826839,1,Monday,4
34,21.115995104638944,2016-04-18 02:00:00,3.9727968576927974,822.5117595569535,0.0,1.0,2.0,38.784988095238084,1.9249999999999998,24.41711111111113,93.83333333333333,0.9916666666666667,760.4833333333332,33.75,1.0,-0.5331653295654178,-0.12747973609430138,-0.2119394496277886,0.21193944962778866,-1.371944531802462,-0.7672347097647526,-0.9160215591891039,-1.0629335689677355,0.9195277674693498,-0.47945504717246124,0.6684077104328947,-0.41831018312224366,-1.278483159826839,2,Monday,4
35,20.865833937927214,2016-04-18 03:00:00,3.8132780699603956,816.0490008089008,0.0,1.0,3.0,38.66960069444445,1.1500000000000001,0.8547685185185143,96.25,0.6166666666666667,760.6,24.166666666666668,1.0,-0.8026329727671243,-0.20168370821261877,-0.2119394496277886,0.21193944962778866,-1.2274996082977956,-0.7979852308526405,-1.1031553137821979,-1.1425263490248974,1.116927383376956,-0.5813784968052517,0.6829402784261275,-1.197812289347931,-1.278483159826839,3,Monday,4
36,20.693213160715924,2016-04-18 04:00:00,3.8025216497708008,806.6110559500779,0.0,1.0,4.0,38.44875446428572,0.7166666666666667,-4.270092592592591,97.16666666666667,0.2916666666666667,760.6416666666668,21.75,1.0,-0.8208032913796236,-0.3100481117839776,-0.2119394496277886,0.21193944962778866,-1.0830546847931293,-0.8568403277780148,-1.2077892410815625,-1.1598379529809661,1.1918030997557034,-0.66971215315367,0.6881304812808575,-1.3943823857004958,-1.278483159826839,4,Monday,4
37,20.810278768166633,2016-04-18 05:00:00,3.9612980457783054,802.1362239770674,0.0,1.0,5.0,38.42880505952382,0.5166666666666667,-5.831111111111112,96.41666666666667,0.0,760.7416666666667,37.5,1.4166666666666667,-0.5525897358705599,-0.3614271466364665,-0.2119394496277886,0.21193944962778866,-0.9386097612884631,-0.8621568058995631,-1.2560818229120385,-1.1651110196601961,1.1305411499912739,-0.748985947312507,0.7005869681321757,-0.1132876198165399,-1.1198680601394413,5,Monday,4
38,20.68234127482892,2016-04-18 06:00:00,3.9916849719106318,801.2216930277322,0.0,1.0,6.0,38.54885863095239,0.35833333333333334,-3.475851851851852,97.41666666666667,0.0,760.9250000000001,61.58333333333332,2.0,-0.5012585197459836,-0.37192758951409344,-0.2119394496277886,0.21193944962778866,-0.7941648377837968,-0.8301627592835646,-1.2943134501944984,-1.1571550351708293,1.2122237496771797,-0.748985947312507,0.723423860692954,1.8456350645245345,-0.8978069205770849,6,Monday,4
39,20.690462624408934,2016-04-18 07:00:00,3.9052193396747703,798.9739000518472,0.0,1.0,7.0,38.52263293650794,1.175,44.430077777777825,97.58333333333333,0.7916666666666666,761.2666666666668,61.416666666666664,2.0,-0.6473208768372943,-0.3977362532462149,-0.2119394496277886,0.21193944962778866,-0.6497199142791305,-0.8371518565724516,-1.0971187410533885,-0.9953304582867083,1.2258375162914967,-0.5338142203099495,0.7659835241016668,1.8320785061553928,-0.8978069205770849,7,Monday,4
40,21.021009616033016,2016-04-18 08:00:00,3.9727968576927974,801.7706413916135,0.0,1.0,8.0,38.28807564484128,3.858333333333333,273.63252129629626,92.0,2.6083333333333334,761.5,52.83333333333332,2.4166666666666665,-0.5331653295654178,-0.36562468534021886,-0.2119394496277886,0.21193944962778866,-0.5052749907744642,-0.8996609251024996,-0.44919326816117006,-0.22109251467626925,0.7697763347118561,-0.040051730977764724,0.7950486600880899,1.133915750144559,-0.7391918208896874,8,Monday,4
41,21.359775368010165,2016-04-18 09:00:00,3.8984156739213947,814.441953446129,0.0,1.0,9.0,38.00865327380952,6.7749999999999995,480.07154074074055,81.25,3.725,761.625,40.0,3.0,-0.6588139918600203,-0.22013547197927139,-0.2119394496277886,0.21193944962778866,-0.360830067269798,-0.9741264512668911,0.255073550199937,0.47625136805903084,-0.10831161191163145,0.2634536523732112,0.8106192686522519,0.09006075572059595,-0.5171306813273309,9,Monday,4
42,21.648064465693224,2016-04-18 10:00:00,3.9180461798641244,821.0218680312264,0.0,1.0,10.0,37.7752996031746,8.458333333333334,265.1243037037036,71.83333333333333,3.566666666666667,761.8416666666667,35.41666666666666,3.0,-0.6256530943479462,-0.1445863423509071,-0.2119394496277886,0.21193944962778866,-0.2163851437651317,-1.0363147570995923,0.6615361139397763,-0.2498329800550638,-0.8774894256205784,0.22041930697269974,0.8376083234968028,-0.28274459943082053,-0.5171306813273309,10,Monday,4
43,21.592424978705946,2016-04-18 11:00:00,4.293611987998004,798.6908846053124,0.0,1.0,11.0,36.65373908730158,9.725,96.96213402777785,59.333333333333336,1.9749999999999999,761.9,33.58333333333333,3.4166666666666665,0.008772697269477046,-0.4009857742514746,-0.2119394496277886,0.21193944962778866,-0.07194022026046544,-1.3352084842958267,0.9673891321994568,-0.8178789853431321,-1.8985219216944005,-0.21218911257981082,0.844874607493405,-0.43186674149138643,-0.35851558163993347,11,Monday,4
44,21.461035281134624,2016-04-18 12:00:00,3.8680287477890687,772.4149011672393,0.0,1.0,12.0,35.49881051587301,10.891666666666666,87.12037777777785,47.916666666666664,0.15,761.9,40.0,4.0,-0.7101452079845959,-0.7026808271586611,-0.2119394496277886,0.21193944962778866,0.07250470324420083,-1.6429947343235425,1.2490958595438995,-0.8511240982814657,-2.831064934775159,-0.7082165674593909,0.844874607493405,0.09006075572059595,-0.13645444207757693,12,Monday,4
45,21.436534432101926,2016-04-18 13:00:00,3.965993191939422,755.1575837361192,0.0,1.0,13.0,34.881352926587304,11.216666666666667,39.90288888888892,48.75,0.7166666666666667,761.9833333333332,40.0,4.0,-0.5446584445881438,-0.9008255438992693,-0.2119394496277886,0.21193944962778866,0.21694962674886709,-1.8075459980630204,1.3275713050184232,-1.0106231461039137,-2.7629961017035707,-0.5541989102365075,0.8552550132028368,0.09006075572059595,-0.13645444207757693,13,Monday,4
46,21.31166407389244,2016-04-18 14:00:00,3.6605629479813704,740.4335049578373,0.0,1.0,14.0,34.35851240079365,11.1,13.874185185185198,53.583333333333336,1.875,762.1416666666668,40.0,4.0,-1.0606075009461033,-1.0698841725322434,-0.2119394496277886,0.21193944962778866,0.36139455025353334,-1.9468819957840717,1.2994006322839788,-1.0985472088714765,-2.368196869888359,-0.2393686991485549,0.8749777840507997,0.09006075572059595,-0.13645444207757693,14,Monday,4
47,21.326165914974403,2016-04-18 15:00:00,3.998488637664007,731.8376333017585,0.0,1.0,15.0,34.182485615079365,10.766666666666666,14.813055555555556,54.25,1.7,762.2416666666667,40.0,4.416666666666667,-0.48976540472325836,-1.168580077108984,-0.2119394496277886,0.21193944962778866,0.5058394737581996,-1.9937927966939641,1.2189129958998521,-1.095375737164136,-2.3137418034310886,-0.2869329756438571,0.8874342709021179,0.09006075572059595,0.022160657609820673,15,Monday,4
48,21.36340655490544,2016-04-18 16:00:00,4.2389974201537575,735.226029140622,0.0,1.0,16.0,34.432239583333335,10.633333333333333,20.72227407407408,54.75,1.7,762.2583333333333,40.0,5.0,-0.08348514326875951,-1.1296752625932618,-0.2119394496277886,0.21193944962778866,0.6502843972628659,-1.9272338429888476,1.1867179413462017,-1.075414600956821,-2.272900503588136,-0.2869329756438571,0.8895103520440042,0.09006075572059595,0.24422179717217704,16,Monday,4
49,21.372631940873244,2016-04-18 17:00:00,5.254187148520437,743.418784697022,0.0,1.0,17.0,34.78513988095238,11.266666666666666,15.978233333333327,53.416666666666664,1.95,762.1583333333333,40.0,5.0,1.631427484856632,-1.035607848261499,-0.2119394496277886,0.21193944962778866,0.7947293207675321,-1.833186590262666,1.3396444504760419,-1.0914398068452502,-2.381810636502677,-0.21898400922199684,0.8770538651926719,0.09006075572059595,0.24422179717217704,17,Monday,4
50,21.51426436294876,2016-04-18 18:00:00,4.806474414928329,786.1246061068596,0.0,1.0,18.0,36.62086011904763,11.541666666666666,14.125777777777778,53.166666666666664,2.1750000000000003,762.1416666666668,40.0,5.0,0.875127259237795,-0.5452690154619199,-0.2119394496277886,0.21193944962778866,0.9391742442721984,-1.3439706662991233,1.4060467504929464,-1.0976973377770578,-2.4022312864241537,-0.1578299394423225,0.8749777840507997,0.09006075572059595,0.24422179717217704,18,Monday,4
51,21.520845024139184,2016-04-18 19:00:00,4.7559433717637045,814.1952849026535,0.0,1.0,19.0,37.85798115079364,11.058333333333332,21.187322222222214,53.666666666666664,1.958333333333333,762.3249999999999,40.0,5.416666666666667,0.7897675263583233,-0.22296766585128258,-0.2119394496277886,0.21193944962778866,1.0836191677768647,-1.0142802831782534,1.2893396777359627,-1.0738436843628496,-2.3613899865812007,-0.21671904367460157,0.8978146766115497,0.09006075572059595,0.40283689685957463,19,Monday,4
52,21.398349174219714,2016-04-18 20:00:00,4.827513096618814,842.9658111217404,0.0,1.0,20.0,39.3202876984127,9.466666666666667,52.823534490740734,58.916666666666664,1.7333333333333334,762.6666666666665,40.0,4.75,0.9106669223194648,0.10736917768843869,-0.2119394496277886,0.21193944962778866,1.228064091281531,-0.6245783918085309,0.9050112140017589,-0.9669776511984951,-1.9325563382301951,-0.27787311345427573,0.9403743400202483,0.09006075572059595,0.14905273735973856,20,Monday,4
53,21.28134292142779,2016-04-18 21:00:00,4.067015825867808,796.6594248199302,0.0,1.0,21.0,37.34068080357143,7.758333333333333,70.69792962962964,64.25,1.2916666666666667,763.0666666666666,40.0,2.583333333333333,-0.37400562392868975,-0.42431054795115813,-0.2119394496277886,0.21193944962778866,1.3725090147861971,-1.1521398339317839,0.49251207753311027,-0.9065985613285581,-1.4969158065720305,-0.39791628746622887,0.9902002874255775,0.09006075572059595,-0.6757457810147285,21,Monday,4
54,21.069583296687018,2016-04-18 22:00:00,3.6869971196774767,802.7851805279488,0.0,1.0,22.0,37.793685515873015,6.583333333333333,77.45814814814814,67.66666666666667,0.9583333333333334,763.4666666666667,40.0,2.0,-1.0159534884113017,-0.3539759704925153,-0.2119394496277886,0.21193944962778866,1.5169539382908634,-1.0314149466153977,0.20879315927906433,-0.8837627764922934,-1.2178335909785185,-0.48851490936204256,1.0400262348309068,0.09006075572059595,-0.8978069205770849,22,Monday,4
55,21.077506338750766,2016-04-18 23:00:00,3.935606265807096,805.0299072085813,0.0,1.0,23.0,38.12097916666666,6.166666666666667,99.06694351851843,71.66666666666667,1.4000000000000001,763.6999999999999,40.0,2.0,-0.5959896607127194,-0.328202513286939,-0.2119394496277886,0.21193944962778866,1.6613988617955298,-0.9441918161744809,0.1081836137989063,-0.8107690115279049,-0.8911031922348952,-0.3684717353500894,1.06909137081733,0.09006075572059595,-0.8978069205770849,23,Monday,4
56,20.87502807248865,2016-04-19 00:00:00,3.965993191939422,805.5506050424283,0.0,1.0,0.0,38.33868402777778,6.691666666666666,123.36529999999993,73.16666666666667,2.225,763.7416666666667,40.0,2.4166666666666665,-0.5446584445881438,-0.3222239754749729,-0.2119394496277886,0.21193944962778866,-1.6608343788117943,-0.8861738880775816,0.23495164110390546,-0.7286900019565448,-0.7685792927060365,-0.1442401461579505,1.0742815736720601,0.09006075572059595,-0.7391918208896874,0,Tuesday,4
