,predicted_temp,date,log_appliances,t_rh,low_temp,high_temp,hour_f,t_out,tdewpoint,log_appliances,t_rhs,low_temps,high_temps,hours,t_outs,tdewpoints,hour,day_of_week,month
20,21.09110862026114,2016-04-17 12:00:00,4.86908760772269,909.3287015601703,0.0,1.0,12.0,6.991666666666667,2.058333333333333,0.9808968035997697,0.8693332651252442,-0.2119394496277886,0.21193944962778866,0.07250470324420083,0.3073905138496195,-0.18953945710585743,12,Sunday,4
21,20.62584900479811,2016-04-17 13:00:00,4.270750474153446,871.5692189844341,0.0,1.0,13.0,7.083333333333335,2.8000000000000003,-0.029846191096516064,0.43578720507832236,-0.2119394496277886,0.21193944962778866,0.21694962674886709,0.32952461385525456,0.012042476612328214,13,Sunday,4
22,20.449767895293736,2016-04-17 14:00:00,4.2308657261255185,836.0334058214048,0.0,1.0,14.0,8.808333333333332,4.566666666666667,-0.09722163447569378,0.027772827325835504,-0.2119394496277886,0.21193944962778866,0.36139455025353334,0.7460481321431086,0.492215172660141,14,Sunday,4
23,20.630715697987593,2016-04-17 15:00:00,4.552489928159178,827.5933746460164,0.0,1.0,15.0,9.35,4.308333333333333,0.4460831194698239,-0.06913375118523118,-0.2119394496277886,0.21193944962778866,0.5058394737581996,0.8768405412673145,0.422001240690885,15,Sunday,4
24,20.85657379826182,2016-04-17 16:00:00,5.07842009057516,831.4572324059903,0.0,1.0,16.0,9.408333333333333,3.8083333333333322,1.3345123971086896,-0.024769787641544715,-0.2119394496277886,0.21193944962778866,0.6502843972628659,0.8909258776345367,0.2861033078471643,16,Sunday,4
25,21.02716762180137,2016-04-17 17:00:00,5.198248146252966,843.9544857658819,0.0,1.0,17.0,9.125,3.0749999999999997,1.536932339060031,0.11872092213504493,-0.2119394496277886,0.21193944962778866,0.7947293207675321,0.8225113867080291,0.08678633967637438,17,Sunday,4
26,21.084278793260033,2016-04-17 18:00:00,4.799670749174953,871.4902976537404,0.0,1.0,18.0,9.008333333333333,3.0583333333333336,0.863634144215069,0.43488104774665676,-0.2119394496277886,0.21193944962778866,0.9391742442721984,0.7943407139735847,0.08225640858158384,18,Sunday,4
27,20.85043231056683,2016-04-17 19:00:00,4.789897616006556,843.6841188940556,0.0,1.0,19.0,8.141666666666666,2.383333333333333,0.8471248464764084,0.11561662927794818,-0.2119394496277886,0.21193944962778866,1.0836191677768647,0.5850728593748556,-0.10120580075743912,19,Sunday,4
28,20.29319523205146,2016-04-17 20:00:00,4.491923354355403,816.222919355885,0.0,1.0,20.0,6.875,2.625,0.3437708330507204,-0.19968681377258415,-0.2119394496277886,0.21193944962778866,1.228064091281531,0.2792198411151751,-0.035521799882974055,20,Sunday,4
29,19.831340832055776,2016-04-17 21:00:00,4.332197288162125,808.0917669716746,0.0,1.0,21.0,5.333333333333333,2.7583333333333333,0.07395304401896689,-0.29304691405321726,-0.2119394496277886,0.21193944962778866,1.3725090147861971,-0.09303547716141015,0.00071764887535142,21,Sunday,4
30,19.709094599681084,2016-04-17 22:00:00,3.9727968576927974,822.0024782236156,0.0,1.0,22.0,4.7749999999999995,2.783333333333333,-0.5331653295654178,-0.13332719216262043,-0.2119394496277886,0.21193944962778866,1.5169539382908634,-0.22785226810482215,0.007512545517537424,22,Sunday,4
31,19.793933187304106,2016-04-17 23:00:00,4.017376751881842,824.3034864412971,0.0,1.0,23.0,4.925,2.608333333333333,-0.4578585949038233,-0.10690752274817722,-0.2119394496277886,0.21193944962778866,1.6613988617955298,-0.19163283173196513,-0.04005173097776485,23,Sunday,4
32,19.82485393956992,2016-04-18 00:00:00,4.0288755637963325,824.0581446889774,0.0,1.0,0.0,3.9000000000000004,1.9083333333333334,-0.43843418859868344,-0.10972448269644554,-0.2119394496277886,0.21193944962778866,-1.6608343788117943,-0.4391323136131541,-0.2303088369589735,0,Monday,4
33,19.68731220707856,2016-04-18 01:00:00,4.1889799880787,820.4551161966175,0.0,1.0,1.0,2.8249999999999997,1.375,-0.1679772569054115,-0.15109366205334784,-0.2119394496277886,0.21193944962778866,-1.5163894553071282,-0.6987049409519622,-0.3752666319922755,1,Monday,4
34,19.52683840997027,2016-04-18 02:00:00,3.9727968576927974,822.5117595569535,0.0,1.0,2.0,1.9249999999999998,0.9916666666666667,-0.5331653295654178,-0.12747973609430138,-0.2119394496277886,0.21193944962778866,-1.371944531802462,-0.9160215591891039,-0.47945504717246124,2,Monday,4
35,19.350276766340304,2016-04-18 03:00:00,3.8132780699603956,816.0490008089008,0.0,1.0,3.0,1.1500000000000001,0.6166666666666667,-0.8026329727671243,-0.20168370821261877,-0.2119394496277886,0.21193944962778866,-1.2274996082977956,-1.1031553137821979,-0.5813784968052517,3,Monday,4
36,19.253523812017573,2016-04-18 04:00:00,3.8025216497708008,806.6110559500779,0.0,1.0,4.0,0.7166666666666667,0.2916666666666667,-0.8208032913796236,-0.3100481117839776,-0.2119394496277886,0.21193944962778866,-1.0830546847931293,-1.2077892410815625,-0.66971215315367,4,Monday,4
37,19.26397899130188,2016-04-18 05:00:00,3.9612980457783054,802.1362239770674,0.0,1.0,5.0,0.5166666666666667,0.0,-0.5525897358705599,-0.3614271466364665,-0.2119394496277886,0.21193944962778866,-0.9386097612884631,-1.2560818229120385,-0.748985947312507,5,Monday,4
38,19.222346268600983,2016-04-18 06:00:00,3.9916849719106318,801.2216930277322,0.0,1.0,6.0,0.35833333333333334,0.0,-0.5012585197459836,-0.37192758951409344,-0.2119394496277886,0.21193944962778866,-0.7941648377837968,-1.2943134501944984,-0.748985947312507,6,Monday,4
39,19.215400603197907,2016-04-18 07:00:00,3.9052193396747703,798.9739000518472,0.0,1.0,7.0,1.175,0.7916666666666666,-0.6473208768372943,-0.3977362532462149,-0.2119394496277886,0.21193944962778866,-0.6497199142791305,-1.0971187410533885,-0.5338142203099495,7,Monday,4
40,19.49424737964644,2016-04-18 08:00:00,3.9727968576927974,801.7706413916135,0.0,1.0,8.0,3.858333333333333,2.6083333333333334,-0.5331653295654178,-0.36562468534021886,-0.2119394496277886,0.21193944962778866,-0.5052749907744642,-0.44919326816117006,-0.040051730977764724,8,Monday,4
41,19.99215181499226,2016-04-18 09:00:00,3.8984156739213947,814.441953446129,0.0,1.0,9.0,6.7749999999999995,3.725,-0.6588139918600203,-0.22013547197927139,-0.2119394496277886,0.21193944962778866,-0.360830067269798,0.255073550199937,0.2634536523732112,9,Monday,4
42,20.445136669483187,2016-04-18 10:00:00,3.9180461798641244,821.0218680312264,0.0,1.0,10.0,8.458333333333334,3.566666666666667,-0.6256530943479462,-0.1445863423509071,-0.2119394496277886,0.21193944962778866,-0.2163851437651317,0.6615361139397763,0.22041930697269974,10,Monday,4
43,20.98106734210269,2016-04-18 11:00:00,4.293611987998004,798.6908846053124,0.0,1.0,11.0,9.725,1.9749999999999999,0.008772697269477046,-0.4009857742514746,-0.2119394496277886,0.21193944962778866,-0.07194022026046544,0.9673891321994568,-0.21218911257981082,11,Monday,4
44,21.3723589974838,2016-04-18 12:00:00,3.8680287477890687,772.4149011672393,0.0,1.0,12.0,10.891666666666666,0.15,-0.7101452079845959,-0.7026808271586611,-0.2119394496277886,0.21193944962778866,0.07250470324420083,1.2490958595438995,-0.7082165674593909,12,Monday,4
45,21.244968779914814,2016-04-18 13:00:00,3.965993191939422,755.1575837361192,0.0,1.0,13.0,11.216666666666667,0.7166666666666667,-0.5446584445881438,-0.9008255438992693,-0.2119394496277886,0.21193944962778866,0.21694962674886709,1.3275713050184232,-0.5541989102365075,13,Monday,4
46,20.841150420794783,2016-04-18 14:00:00,3.6605629479813704,740.4335049578373,0.0,1.0,14.0,11.1,1.875,-1.0606075009461033,-1.0698841725322434,-0.2119394496277886,0.21193944962778866,0.36139455025353334,1.2994006322839788,-0.2393686991485549,14,Monday,4
47,20.805910364425248,2016-04-18 15:00:00,3.998488637664007,731.8376333017585,0.0,1.0,15.0,10.766666666666666,1.7,-0.48976540472325836,-1.168580077108984,-0.2119394496277886,0.21193944962778866,0.5058394737581996,1.2189129958998521,-0.2869329756438571,15,Monday,4
48,20.83443661253431,2016-04-18 16:00:00,4.2389974201537575,735.226029140622,0.0,1.0,16.0,10.633333333333333,1.7,-0.08348514326875951,-1.1296752625932618,-0.2119394496277886,0.21193944962778866,0.6502843972628659,1.1867179413462017,-0.2869329756438571,16,Monday,4
49,21.1603673650044,2016-04-18 17:00:00,5.254187148520437,743.418784697022,0.0,1.0,17.0,11.266666666666666,1.95,1.631427484856632,-1.035607848261499,-0.2119394496277886,0.21193944962778866,0.7947293207675321,1.3396444504760419,-0.21898400922199684,17,Monday,4
50,21.341099929246177,2016-04-18 18:00:00,4.806474414928329,786.1246061068596,0.0,1.0,18.0,11.541666666666666,2.1750000000000003,0.875127259237795,-0.5452690154619199,-0.2119394496277886,0.21193944962778866,0.9391742442721984,1.4060467504929464,-0.1578299394423225,18,Monday,4
51,21.422444550874285,2016-04-18 19:00:00,4.7559433717637045,814.1952849026535,0.0,1.0,19.0,11.058333333333332,1.958333333333333,0.7897675263583233,-0.22296766585128258,-0.2119394496277886,0.21193944962778866,1.0836191677768647,1.2893396777359627,-0.21671904367460157,19,Monday,4
52,21.279822083832325,2016-04-18 20:00:00,4.827513096618814,842.9658111217404,0.0,1.0,20.0,9.466666666666667,1.7333333333333334,0.9106669223194648,0.10736917768843869,-0.2119394496277886,0.21193944962778866,1.228064091281531,0.9050112140017589,-0.27787311345427573,20,Monday,4
53,20.559678801202367,2016-04-18 21:00:00,4.067015825867808,796.6594248199302,0.0,1.0,21.0,7.758333333333333,1.2916666666666667,-0.37400562392868975,-0.42431054795115813,-0.2119394496277886,0.21193944962778866,1.3725090147861971,0.49251207753311027,-0.39791628746622887,21,Monday,4
54,20.318738246755643,2016-04-18 22:00:00,3.6869971196774767,802.7851805279488,0.0,1.0,22.0,6.583333333333333,0.9583333333333334,-1.0159534884113017,-0.3539759704925153,-0.2119394496277886,0.21193944962778866,1.5169539382908634,0.20879315927906433,-0.48851490936204256,22,Monday,4
55,20.187424487063385,2016-04-18 23:00:00,3.935606265807096,805.0299072085813,0.0,1.0,23.0,6.166666666666667,1.4000000000000001,-0.5959896607127194,-0.328202513286939,-0.2119394496277886,0.21193944962778866,1.6613988617955298,0.1081836137989063,-0.3684717353500894,23,Monday,4
56,20.28022972496585,2016-04-19 00:00:00,3.965993191939422,805.5506050424283,0.0,1.0,0.0,6.691666666666666,2.225,-0.5446584445881438,-0.3222239754749729,-0.2119394496277886,0.21193944962778866,-1.6608343788117943,0.23495164110390546,-0.1442401461579505,0,Tuesday,4
57,20.203971318777022,2016-04-19 01:00:00,3.589032675527123,809.1139081105322,0.0,1.0,1.0,6.891666666666667,2.566666666666666,-1.1814402518077547,-0.2813109146873694,-0.2119394496277886,0.21193944962778866,-1.5163894553071282,0.2832442229343814,-0.051376558714741644,1,Tuesday,4
58,20.076973668529163,2016-04-19 02:00:00,3.9727968576927974,810.0883822932902,0.0,1.0,2.0,6.516666666666667,3.133333333333333,-0.5331653295654178,-0.27012221680982806,-0.2119394496277886,0.21193944962778866,-1.371944531802462,0.19269563200223908,0.10264109850814172,2,Tuesday,4
59,19.80134872881359,2016-04-19 03:00:00,3.92880260005372,809.2164528411399,0.0,1.0,3.0,5.608333333333333,3.391666666666667,-0.6074827757354454,-0.2801335186824218,-0.2119394496277886,0.21193944962778866,-1.2274996082977956,-0.026633177144505686,0.1728550304773976,3,Tuesday,4
60,19.55341584152662,2016-04-19 04:00:00,3.912023005428146,808.2092215392927,0.0,1.0,4.0,4.625,3.433333333333333,-0.6358277618145683,-0.2916983265845409,-0.2119394496277886,0.21193944962778866,-1.0830546847931293,-0.26407170447767897,0.18417985821437413,4,Tuesday,4
61,19.59955165675163,2016-04-19 05:00:00,4.360096605925005,810.7246689207176,0.0,1.0,5.0,5.008333333333333,4.108333333333333,0.12108205942441451,-0.26281651393563304,-0.2119394496277886,0.21193944962778866,-0.9386097612884631,-0.17151092263593357,0.36764206755339696,5,Tuesday,4
62,19.6238861062484,2016-04-19 06:00:00,4.348460676218602,815.1713362456893,0.0,1.0,6.0,5.425,4.566666666666667,0.10142602643283392,-0.21176085936690028,-0.2119394496277886,0.21193944962778866,-0.7941648377837968,-0.07090137715577532,0.492215172660141,6,Tuesday,4
63,19.66539378747485,2016-04-19 07:00:00,4.622274983968875,814.6774499038938,0.0,1.0,7.0,5.808333333333334,5.008333333333333,0.5639677573049877,-0.2174315535340393,-0.2119394496277886,0.21193944962778866,-0.6497199142791305,0.021659404685970274,0.6122583466720939,7,Tuesday,4
64,19.58457541554882,2016-04-19 08:00:00,3.8748324135424443,814.3705719232745,0.0,1.0,8.0,6.6000000000000005,5.591666666666666,-0.69865209296187,-0.22095505889844178,-0.2119394496277886,0.21193944962778866,-0.5052749907744642,0.21281754109827083,0.7708059349897678,8,Tuesday,4
65,19.80154131012514,2016-04-19 09:00:00,3.9727968576927974,816.7844189608136,0.0,1.0,9.0,8.008333333333333,6.25,-0.5331653295654178,-0.19323979901420063,-0.2119394496277886,0.21193944962778866,-0.360830067269798,0.5528778048212052,0.9497382132340001,9,Tuesday,4
66,20.03575885489602,2016-04-19 10:00:00,3.630176021849044,820.6811755545223,0.0,1.0,10.0,9.541666666666663,6.6000000000000005,-1.1119387170706796,-0.14849809830959754,-0.2119394496277886,0.21193944962778866,-0.2163851437651317,0.9231209321881864,1.0448667662246045,10,Tuesday,4
67,20.544412896988714,2016-04-19 11:00:00,3.9424099315604715,822.9000403247974,0.0,1.0,11.0,11.008333333333333,6.058333333333334,-0.5844965456899935,-0.12302158186104202,-0.2119394496277886,0.21193944962778866,-0.07194022026046544,1.2772665322783439,0.8976440056439072,11,Tuesday,4
68,20.959695356409856,2016-04-19 12:00:00,3.935606265807096,819.6609812756282,0.0,1.0,12.0,12.0,4.966666666666666,-0.5959896607127194,-0.16021174425826235,-0.2119394496277886,0.21193944962778866,0.07250470324420083,1.5167172505211204,0.600933518935117,12,Tuesday,4
69,21.038252966559718,2016-04-19 13:00:00,3.772134723638475,816.3075614950868,0.0,1.0,13.0,12.25,4.583333333333333,-0.8721345075041992,-0.19871497137799377,-0.2119394496277886,0.21193944962778866,0.21694962674886709,1.5770829778092152,0.4967451037549314,13,Tuesday,4
70,21.177224535745417,2016-04-19 14:00:00,3.8504686618460977,810.9861545333168,0.0,1.0,14.0,12.808333333333332,4.408333333333334,-0.739808641619822,-0.25981419374032916,-0.2119394496277886,0.21193944962778866,0.36139455025353334,1.711899768752627,0.4491808272596295,14,Tuesday,4
71,21.271056584515115,2016-04-19 15:00:00,3.8984156739213947,806.1239547210645,0.0,1.0,15.0,13.183333333333332,4.25,-0.6588139918600203,-0.3156409007809987,-0.2119394496277886,0.21193944962778866,0.5058394737581996,1.8024483596847694,0.4061464818591178,15,Tuesday,4
72,21.20847819259062,2016-04-19 16:00:00,3.9356062658070954,805.8335597419186,0.0,1.0,16.0,12.966666666666667,4.308333333333333,-0.5959896607127202,-0.31897515195389453,-0.2119394496277886,0.21193944962778866,0.6502843972628659,1.7501313960350875,0.422001240690885,16,Tuesday,4
73,21.53537545147841,2016-04-19 17:00:00,5.090698501683449,814.1625506614938,0.0,1.0,17.0,12.625,3.566666666666667,1.3552537439471737,-0.22334351319651413,-0.2119394496277886,0.21193944962778866,0.7947293207675321,1.6676315687413577,0.22041930697269974,17,Tuesday,4
74,22.2614475934042,2016-04-19 18:00:00,4.82737844160368,919.1229608626819,0.0,1.0,18.0,12.591666666666667,2.6833333333333336,0.9104394558868948,0.981788792638495,-0.2119394496277886,0.21193944962778866,0.9391742442721984,1.659582805102945,-0.019667041051206594,18,Tuesday,4
75,21.91579553669179,2016-04-19 19:00:00,4.743986054287231,894.8191401759435,0.0,1.0,19.0,11.758333333333333,2.641666666666666,0.7695685880062776,0.7027376779499388,-0.2119394496277886,0.21193944962778866,1.0836191677768647,1.4583637141426287,-0.030991868788183507,19,Tuesday,4
76,21.00641632197298,2016-04-19 20:00:00,4.426416256337135,846.504392551847,0.0,1.0,20.0,9.916666666666666,3.358333333333333,0.2331127496556935,0.14799839007504362,-0.2119394496277886,0.21193944962778866,1.228064091281531,1.0136695231203294,0.163795168287816,20,Tuesday,4
77,20.317721729967506,2016-04-19 21:00:00,4.070761301843151,825.2862224357963,0.0,1.0,21.0,7.7749999999999995,3.383333333333333,-0.36767856616896427,-0.0956239645684049,-0.2119394496277886,0.21193944962778866,1.3725090147861971,0.4965364593523166,0.170590064930002,21,Tuesday,4
78,20.07693920501717,2016-04-19 22:00:00,3.9424099315604715,826.4299628398585,0.0,1.0,22.0,7.066666666666667,3.666666666666666,-0.5844965456899935,-0.08249178922932111,-0.2119394496277886,0.21193944962778866,1.5169539382908634,0.325500232036048,0.24759889354144363,22,Tuesday,4
79,19.969211808599475,2016-04-19 23:00:00,3.6301760218490444,830.4332270706373,0.0,1.0,23.0,6.758333333333333,3.65,-1.111938717070679,-0.03652719130084788,-0.2119394496277886,0.21193944962778866,1.6613988617955298,0.2510491683807307,0.24306896244665308,23,Tuesday,4
80,19.972000699701567,2016-04-20 00:00:00,3.9963801180717478,830.2842113002084,0.0,1.0,0.0,5.541666666666667,3.216666666666667,-0.4933272284635682,-0.03823815754686819,-0.2119394496277886,0.21193944962778866,-1.6608343788117943,-0.04273070442133093,0.12529075398209533,0,Wednesday,4
81,19.87449139418644,2016-04-20 01:00:00,3.8984156739213938,827.0924808978174,0.0,1.0,1.0,4.983333333333333,2.85,-0.6588139918600218,-0.07488490284887618,-0.2119394496277886,0.21193944962778866,-1.5163894553071282,-0.17754749536474293,0.025632269896700224,1,Wednesday,4
82,19.855417602803467,2016-04-20 02:00:00,3.772134723638475,824.3865404055355,0.0,1.0,2.0,4.683333333333333,2.375,-0.8721345075041992,-0.10595391542862223,-0.2119394496277886,0.21193944962778866,-1.371944531802462,-0.24998636811045696,-0.10347076630483434,2,Wednesday,4
83,19.72119313468094,2016-04-20 03:00:00,3.8329085759031263,819.7232872469413,0.0,1.0,3.0,3.891666666666667,2.0333333333333337,-0.7694720752550487,-0.15949636082243246,-0.2119394496277886,0.21193944962778866,-1.2274996082977956,-0.4411445045227572,-0.1963343537480433,3,Wednesday,4
84,19.68926899786737,2016-04-20 04:00:00,3.93091111964598,814.7808043881095,0.0,1.0,4.0,3.516666666666666,1.675,-0.6039209519951348,-0.21624486011656485,-0.2119394496277886,0.21193944962778866,-1.0830546847931293,-0.5316930954548997,-0.29372787228604313,4,Wednesday,4
85,19.64914989168996,2016-04-20 05:00:00,3.8504686618460973,812.1834057441953,0.0,1.0,5.0,3.233333333333333,1.375,-0.7398086416198227,-0.24606761910648337,-0.2119394496277886,0.21193944962778866,-0.9386097612884631,-0.6001075863814073,-0.3752666319922755,5,Wednesday,4
86,19.55532693180727,2016-04-20 06:00:00,4.155156514079253,802.7875495274233,0.0,1.0,6.0,2.5416666666666665,1.0333333333333334,-0.22511367295450377,-0.35394877016246973,-0.2119394496277886,0.21193944962778866,-0.7941648377837968,-0.7671194318784698,-0.4681302194354845,6,Wednesday,4
87,19.350017782234644,2016-04-20 07:00:00,4.026767044204074,782.0770820825805,0.0,1.0,7.0,2.566666666666666,1.3416666666666666,-0.44199601233899255,-0.5917417945883754,-0.2119394496277886,0.21193944962778866,-0.6497199142791305,-0.7610828591496605,-0.3843264941818569,7,Wednesday,4
88,19.437768091882553,2016-04-20 08:00:00,3.8808555879784237,764.8721494927485,0.0,1.0,8.0,4.666666666666666,2.641666666666666,-0.6884774254952463,-0.7892850401223522,-0.2119394496277886,0.21193944962778866,-0.5052749907744642,-0.25401074992966327,-0.030991868788183507,8,Wednesday,4
89,19.992902137859534,2016-04-20 09:00:00,4.137596428136281,780.8610456946984,0.0,1.0,9.0,7.3,3.5666666666666664,-0.2547771065897305,-0.6057040564859673,-0.2119394496277886,0.21193944962778866,-0.360830067269798,0.38184157750493636,0.22041930697269962,9,Wednesday,4
90,20.47742026441442,2016-04-20 10:00:00,4.144400093889658,796.3523207684948,0.0,1.0,10.0,9.075000000000001,3.5916666666666663,-0.2432839915670031,-0.4278366490108648,-0.2119394496277886,0.21193944962778866,-0.2163851437651317,0.8104382412504104,0.22721420361488562,10,Wednesday,4
91,20.724193157119956,2016-04-20 11:00:00,3.789694809581446,786.7249123950065,0.0,1.0,11.0,10.141666666666662,2.9250000000000003,-0.8424710738689732,-0.5383764309164223,-0.2119394496277886,0.21193944962778866,-0.07194022026046544,1.067998677679614,0.046016959823258353,11,Wednesday,4
92,20.930073538857084,2016-04-20 12:00:00,3.8132780699603956,771.6200904362805,0.0,1.0,12.0,11.441666666666668,2.9416666666666664,-0.8026329727671243,-0.7118066688647559,-0.2119394496277886,0.21193944962778866,0.07250470324420083,1.381900459577709,0.050546890918048905,12,Wednesday,4
93,21.07804036227329,2016-04-20 13:00:00,3.9727968576927974,756.8093625130917,0.0,1.0,13.0,12.658333333333333,3.2833333333333337,-0.5331653295654178,-0.8818601838896563,-0.2119394496277886,0.21193944962778866,0.21694962674886709,1.6756803323797702,0.14341047836125811,13,Wednesday,4
94,21.78957588352532,2016-04-20 14:00:00,4.989740747593808,745.3237241294349,0.0,1.0,14.0,13.716666666666667,1.4916666666666665,1.1847105217712994,-1.0137357533805873,-0.2119394496277886,0.21193944962778866,0.36139455025353334,1.931228577899372,-0.34355711432874075,14,Wednesday,4
95,21.995122582928143,2016-04-20 15:00:00,4.323756666025666,733.8958913346678,0.0,1.0,15.0,14.591666666666667,0.4666666666666659,0.05969469497682603,-1.1449476118351838,-0.2119394496277886,0.21193944962778866,0.5058394737581996,2.1425086234077044,-0.622147876658368,15,Wednesday,4
96,22.061738217607843,2016-04-20 16:00:00,4.261252652257844,710.616694986064,0.0,1.0,16.0,15.166666666666666,0.02499999999999995,-0.04589041835111889,-1.4122342156108736,-0.2119394496277886,0.21193944962778866,0.6502843972628659,2.281349796170322,-0.742191050670321,16,Wednesday,4
